Authors,Title,Year,Source,ArticleURL,DOI,Cites,capture.READER_COUNT_plumx,citation.Scopus_plumx,citation.CrossRef_plumx,citation.Academic Citation Index (ACI) - airiti_plumx,citation.PubMed_plumx,mention.ABSTRACT_VIEWS_plumx,mention.DOWNLOAD_COUNT_plumx,mention.FULL_TEXT_VIEWS_plumx,capture.EXPORTS_SAVES_plumx,readers.citeulike_altmetrics,readers.mendeley_altmetrics,readers.connotea_altmetrics,readers_count_altmetrics,cited_by_posts_count_altmetrics,cited_by_accounts_count_altmetrics,cited_by_tweeters_count_altmetrics,mention.FACEBOOK_COUNT_plumx,cited_by_fbwalls_count_altmetrics,cited_by_videos_count_altmetrics,cited_by_feeds_count_altmetrics,cited_by_linkedin_count_altmetrics,cited_by_weibo_count_altmetrics,cited_by_msm_count_altmetrics,mention.NEWS_COUNT_plumx,cited_by_patents_count_altmetrics,citation.Patent Families_plumx,citation.Policy Citation_plumx,cited_by_policies_count_altmetrics,impact_factor,cited_by_wikipedia_count_altmetrics,Bibliometrics_avg,Social Media_avg,News Media_avg,Patents_avg,Policies_avg,Journal Impact Factor_avg,Misc._avg,Bibliometrics_pct,Social Media_pct,News Media_pct,Patents_pct,Policies_pct,Journal Impact Factor_pct,Misc._pct,composite_score,composite_index_pct
"M.R. Willig, D.M. Kaufman, R.D. Stevens","Latitudinal Gradients of Biodiversity: Pattern, Process, Scale, and Synthesis",2003,"Annual Review of Ecology, Evolution, and Systematics",http://dx.doi.org/10.1146/annurev.ecolsys.34.012103.144032,10.1146/annurev.ecolsys.34.012103.144032,0.9984,0.9994,0.99824,0.99876,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.9906,0.99948,0.49746,0.99948,0.96532,0.96324,0.81402,0.46874,0.96252,0.49776,0.99054,0.49996,0.5,0.99384,0.99628,0.46002,0.48984,0.9945,0.99566,0.2003,0.9876,0.7141661538461539,0.7391142857142857,0.9950600000000001,0.47492999999999996,0.99508,0.2003,0.8253,0.9796,0.96592,0.99596,0.45966,0.99748,0.2003,0.99766,0.8916,0.99248
"William D. Hicks, Seth C. McKee, Mitchell D. Sellers, Daniel A. Smith",A Principle or a Strategy? Voter Identification Laws and Partisan Competition in the American States,2014,Political Research Quarterly,http://dx.doi.org/10.1177/1065912914554039,10.1177/1065912914554039,0.94372,0.83252,0.9381,0.9591,0.49048,0.3452,0.95616,0.48884,0.4994,0.4999,0.48702,0.8863,0.49746,0.88638,0.99112,0.98484,0.9797,0.46874,0.98494,0.49776,0.99542,0.49996,0.5,0.98938,0.9751,0.46002,0.48984,0.99764,0.99618,0.5424,0.98278,0.6743738461538462,0.7727571428571428,0.98224,0.47492999999999996,0.99691,0.5424,0.8253199999999999,0.94212,0.98536,0.99088,0.45966,0.9988,0.5424,0.99772,0.891536,0.99244
"Samuel M. Wilson, Leighton C. Peterson",The Anthropology of Online Communities,2002,Annual Review of Anthropology,http://dx.doi.org/10.1146/annurev.anthro.31.040402.085436,10.1146/annurev.anthro.31.040402.085436,0.96714,0.99274,0.976,0.9749,0.99462,0.3452,0.47692,0.48884,0.4994,0.4999,0.99948,0.99382,0.9956,0.99382,0.8618,0.85952,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.97392,0.94452,0.46002,0.48984,0.9556,0.96898,0.50672,0.99224,0.7870184615384613,0.5808142857142856,0.95922,0.47492999999999996,0.96229,0.50672,0.6576533333333333,0.9983,0.76306,0.9767,0.45966,0.98052,0.50672,0.98008,0.8914840000000002,0.99238
"Samuel M. Wilson, Leighton C. Peterson",The Anthropology of Online Communities,2002,Annual Review of Anthropology,http://dx.doi.org/10.1146/annurev.anthro.31.040402.085436,10.1146/annurev.anthro.31.040402.085436,0.96714,0.99274,0.976,0.9749,0.99462,0.3452,0.47692,0.48884,0.4994,0.4999,0.99948,0.99382,0.9956,0.99382,0.8618,0.85952,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.97392,0.94452,0.46002,0.48984,0.9556,0.96898,0.50672,0.99224,0.7870184615384613,0.5808142857142856,0.95922,0.47492999999999996,0.96229,0.50672,0.6576533333333333,0.9983,0.76306,0.9767,0.45966,0.98052,0.50672,0.98008,0.8914840000000002,0.99238
"Yu-Chuan Lin, Ning Lu, Nestor Perea-Lopez, Jie Li, Zhong Lin, Xin Peng, Chia Hui Lee, Ce Sun, Lazaro Calderin, Paul N. Browning, Michael S. Bresnehan, Moon J. Kim, Theresa S. Mayer, Mauricio Terrones, Joshua A. Robinson",Direct Synthesis of van der Waals Solids,2014,ACS Nano,http://dx.doi.org/10.1021/nn5003858,10.1021/nn5003858,0.9902,0.99122,0.98872,0.99212,0.49048,0.9206,0.47692,0.48884,0.4994,0.4999,0.48702,0.99228,0.49746,0.99228,0.93742,0.94332,0.89938,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.98736,0.47158,0.98826,0.99896,0.45314,0.48278,0.93848,0.484,0.716710769230769,0.6756885714285714,0.7294700000000001,0.99361,0.46796,0.93848,0.48824,0.98124,0.89952,0.9576,0.99724,0.4492,0.93848,0.46854,0.8913269999999999,0.99232
"Daniel E. Deatherage, Jamie L. Kepner, Albert F. Bennett, Richard E. Lenski, Jeffrey E. Barrick",Specificity of genome evolution in experimental populations of <i>Escherichia coli</i> evolved at different temperatures,2017,Proceedings of the National Academy of Sciences,http://dx.doi.org/10.1073/pnas.1616132114,10.1073/pnas.1616132114,0.97646,0.99088,0.96544,0.96916,0.49048,0.99364,0.47692,0.48884,0.4994,0.4999,0.99878,0.99212,0.49746,0.99216,0.99048,0.99196,0.993,0.46874,0.97876,0.49776,0.98244,0.49996,0.5,0.97144,0.47158,0.46002,0.48984,0.97972,0.48278,0.2003,0.484,0.7580907692307692,0.7746999999999999,0.72151,0.47492999999999996,0.73125,0.2003,0.6547333333333333,0.99484,0.98704,0.94558,0.45966,0.96322,0.2003,0.96426,0.8911979999999999,0.99228
"Kevin D. Tipton, Elisabet Borsheim, Steven E. Wolf, Arthur P. Sanford, Robert R. Wolfe",Acute response of net muscle protein balance reflects 24-h balance after exercise and amino acid ingestion,2003,American Journal of Physiology-Endocrinology and Metabolism,http://dx.doi.org/10.1152/ajpendo.00234.2002,10.1152/ajpendo.00234.2002,0.90826,0.90758,0.92562,0.91182,0.49048,0.94658,0.47692,0.48884,0.4994,0.4999,0.48702,0.93218,0.49746,0.93238,0.96668,0.95758,0.9617,0.96616,0.481,0.99708,0.48296,0.49996,0.5,0.95986,0.47158,0.46002,0.48984,0.45314,0.97058,0.6232,0.9709,0.6920138461538461,0.7618685714285715,0.71572,0.47492999999999996,0.7118599999999999,0.6232,0.81698,0.95972,0.97928,0.93398,0.45966,0.92888,0.6232,0.9946,0.89093,0.99224
"Donald Lange, Peggy M. Lee, Ye Dai",Organizational Reputation: A Review,2010,Journal of Management,http://dx.doi.org/10.1177/0149206310390963,10.1177/0149206310390963,0.99544,0.99822,0.99596,0.99624,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.99836,0.49746,0.9984,0.8618,0.86796,0.80024,0.46874,0.481,0.49776,0.97216,0.49996,0.5,0.97606,0.9492,0.46002,0.48984,0.9714,0.98078,0.85652,0.97746,0.6748,0.6399571428571428,0.9626300000000001,0.47492999999999996,0.97609,0.85652,0.8157933333333333,0.94252,0.84368,0.97802,0.45966,0.9865,0.85652,0.99404,0.890574,0.9922
"Guoyao Wu, Fuller W. Bazer, Zhaolai Dai, Defa Li, Junjun Wang, Zhenlong Wu",Amino Acid Nutrition in Animals: Protein Synthesis and Beyond,2014,Annual Review of Animal Biosciences,http://dx.doi.org/10.1146/annurev-animal-022513-114113,10.1146/annurev-animal-022513-114113,0.99564,0.9916,0.99536,0.99632,0.49048,0.99804,0.47692,0.48884,0.4994,0.4999,0.48702,0.993,0.49746,0.993,0.82548,0.7964,0.81724,0.94786,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.95136,0.48984,0.96882,0.48278,0.8922,0.484,0.7236415384615384,0.69542,0.47542,0.7206,0.7258,0.8922,0.48824,0.98548,0.93004,0.46408,0.94576,0.9555,0.8922,0.46854,0.8903150000000001,0.99216
"James Shepherd, Philip Barter, Rafael Carmena, Prakash Deedwania, Jean-Charles Fruchart, Steven Haffner, Judith Hsia, Andrei Breazna, John LaRosa, Scott Grundy, David Waters",Effect of Lowering LDL Cholesterol Substantially Below Currently Recommended Levels in Patients With Coronary Heart Disease and Diabetes,2006,Diabetes Care,http://dx.doi.org/10.2337/dc05-2465,10.2337/dc05-2465,0.98876,0.891,0.99,0.99018,0.49048,0.99212,0.47692,0.48884,0.4994,0.4999,0.48702,0.92614,0.49746,0.92644,0.834,0.82498,0.8236,0.94336,0.481,0.49776,0.48296,0.49996,0.5,0.96112,0.94674,0.46002,0.48984,0.99822,0.98934,0.8856,0.484,0.7042999999999999,0.7009857142857142,0.95393,0.47492999999999996,0.99378,0.8856,0.48824,0.97108,0.93944,0.97438,0.45966,0.99656,0.8856,0.46854,0.8902509999999999,0.99212
"Elhadji M. Dioum, Jared Rutter, Jason R. Tuckerman, Gonzalo Gonzalez, Marie-Alda Gilles-Gonzalez, Steven L. McKnight",NPAS2: A Gas-Responsive Transcription Factor,2002,Science,http://dx.doi.org/10.1126/science.1078456,10.1126/science.1078456,0.97936,0.85682,0.98064,0.98424,0.49048,0.9926,0.47692,0.48884,0.4994,0.4999,0.9896,0.89924,0.9956,0.902,0.8687,0.86796,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.9858,0.99946,0.93826,0.96898,0.95272,0.484,0.7735599999999999,0.5830057142857142,0.47542,0.99263,0.9536199999999999,0.95272,0.48824,0.9974,0.76464,0.46408,0.99692,0.97766,0.95272,0.46854,0.890093,0.99208
"Ramiro Garzon, George A. Calin, Carlo M. Croce",MicroRNAs in Cancer,2009,Annual Review of Medicine,http://dx.doi.org/10.1146/annurev.med.59.053006.104707,10.1146/annurev.med.59.053006.104707,0.99908,0.99308,0.99924,0.99916,0.49048,0.99988,0.47692,0.48884,0.4994,0.4999,0.99974,0.99358,0.49746,0.99376,0.8976,0.9014,0.869,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.99042,0.48984,0.92574,0.48278,0.9098,0.484,0.7639569230769231,0.6596714285714286,0.47542,0.74013,0.70426,0.9098,0.48824,0.9968,0.87344,0.46408,0.97538,0.914,0.9098,0.46854,0.8900070000000001,0.99204
"Ndongala M. Lubaki, Philipp Ilinykh, Colette Pietzsch, Bersabeh Tigabu, Alexander N. Freiberg, Richard A. Koup, Alexander Bukreyev",The Lack of Maturation of Ebola Virus-Infected Dendritic Cells Results from the Cooperative Effect of at Least Two Viral Domains,2013,Journal of Virology,http://dx.doi.org/10.1128/jvi.03316-12,10.1128/jvi.03316-12,0.92822,0.9067,0.90496,0.93916,0.49048,0.98666,0.47692,0.48884,0.4994,0.4999,0.9896,0.9318,0.49746,0.93256,0.89226,0.8987,0.84778,0.95804,0.98344,0.49776,0.48296,0.49996,0.5,0.98172,0.47158,0.94808,0.48984,0.45314,0.48278,0.76576,0.484,0.7341876923076923,0.7971685714285714,0.72665,0.71896,0.46796,0.76576,0.48824,0.98908,0.99148,0.95312,0.9432,0.4492,0.76576,0.46854,0.8899549999999999,0.992
"Mira Ahn, Hyun Joo Kwon, Jiyun Kang",Supporting Aging-in-Place Well: Findings From a Cluster Analysis of the Reasons for Aging-in-Place and Perceptions of Well-Being,2017,Journal of Applied Gerontology,http://dx.doi.org/10.1177/0733464817748779,10.1177/0733464817748779,0.95662,0.97404,0.943,0.96702,0.49048,0.9523,0.47692,0.48884,0.4994,0.4999,0.48702,0.979,0.49746,0.97888,0.88468,0.89188,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.98576,0.95964,0.46002,0.48984,0.9578,0.48278,0.73556,0.9876,0.7103276923076923,0.5887057142857143,0.9727,0.47492999999999996,0.72029,0.73556,0.6561066666666667,0.97636,0.76972,0.98462,0.45966,0.94644,0.73556,0.97198,0.8896010000000001,0.99196
"A.J. Agopian, Philip J. Lupo, Mark A. Canfield, Peter H. Langlois",Case–<scp>C</scp>ontrol Study of Maternal Residential Atrazine Exposure and Male Genital Malformations,2013,American Journal of Medical Genetics Part A,http://dx.doi.org/10.1002/ajmg.a.35815,10.1002/ajmg.a.35815,0.88736,0.8549,0.88798,0.91154,0.49048,0.9371,0.47692,0.48884,0.4994,0.4999,0.48702,0.89924,0.49746,0.89942,0.91732,0.9035,0.8697,0.95994,0.96734,0.49776,0.97564,0.49996,0.5,0.9834,0.97308,0.46002,0.48984,0.98882,0.48278,0.55258,0.484,0.6792461538461538,0.8025371428571428,0.97824,0.47492999999999996,0.7358,0.55258,0.6524666666666666,0.94708,0.992,0.98846,0.45966,0.9682,0.55258,0.95196,0.889599,0.99192
"Lanying Du, Guangyu Zhao, Yang Yang, Hongjie Qiu, Lili Wang, Zhihua Kou, Xinrong Tao, Hong Yu, Shihui Sun, Chien-Te K. Tseng, Shibo Jiang, Fang Li, Yusen Zhou",A Conformation-Dependent Neutralizing Monoclonal Antibody Specifically Targeting Receptor-Binding Domain in Middle East Respiratory Syndrome Coronavirus Spike Protein,2014,Journal of Virology,http://dx.doi.org/10.1128/jvi.00433-14,10.1128/jvi.00433-14,0.9679,0.925,0.96326,0.97256,0.49048,0.99572,0.47692,0.48884,0.4994,0.4999,0.48702,0.9429,0.49746,0.9429,0.89656,0.90308,0.8528,0.95516,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.99042,0.99788,0.94268,0.98766,0.78312,0.484,0.7063353846153846,0.7269371428571428,0.47542,0.99415,0.96517,0.78312,0.48824,0.97312,0.95928,0.46408,0.99772,0.98164,0.78312,0.46854,0.889415,0.99188
"Felipe González Castro, Manuel Barrera, Lori K. Holleran Steiker",Issues and Challenges in the Design of Culturally Adapted Evidence-Based Interventions,2010,Annual Review of Clinical Psychology,http://dx.doi.org/10.1146/annurev-clinpsy-033109-132032,10.1146/annurev-clinpsy-033109-132032,0.99436,0.99404,0.99376,0.99222,0.49048,0.99852,0.99524,0.48884,0.4994,0.4999,0.9853,0.99496,0.49746,0.99504,0.87746,0.84522,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.97144,0.9492,0.46002,0.48984,0.99972,0.99672,0.9252,0.484,0.8019353846153846,0.5810085714285714,0.9603200000000001,0.47492999999999996,0.9982200000000001,0.9252,0.48824,0.99964,0.76312,0.97704,0.45966,0.99924,0.9252,0.46854,0.889413,0.99184
"Stacie C. Summers, Jessica M. Quimby, Anitha Isaiah, Jan S. Suchodolski, Paul J. Lunghofer, Daniel L. Gustafson",The fecal microbiome and serum concentrations of indoxyl sulfate and p‐cresol sulfate in cats with chronic kidney disease,2018,Journal of Veterinary Internal Medicine,http://dx.doi.org/10.1111/jvim.15389,10.1111/jvim.15389,0.92136,0.97304,0.89686,0.93806,0.49048,0.97188,0.47692,0.48884,0.4994,0.4999,0.48702,0.98058,0.49746,0.98042,0.91976,0.92714,0.91254,0.96794,0.98182,0.49776,0.48296,0.49996,0.5,0.97302,0.96178,0.96594,0.99716,0.45314,0.48278,0.75958,0.484,0.70622,0.8155942857142857,0.9674,0.98155,0.46796,0.75958,0.48824,0.97292,0.99324,0.9808,0.9899,0.4492,0.75958,0.46854,0.88918,0.9918
"Mary K. Tallent-Runnels, Julie A. Thomas, William Y. Lan, Sandi Cooper, Terence C. Ahern, Shana M. Shaw, Xiaoming Liu",Teaching Courses Online: A Review of the Research,2006,Review of Educational Research,http://dx.doi.org/10.3102/00346543076001093,10.3102/00346543076001093,0.99404,0.99596,0.99416,0.9926,0.98482,0.3452,0.47692,0.48884,0.4994,0.4999,0.99992,0.99648,0.99716,0.99658,0.87484,0.87626,0.87934,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.96112,0.47158,0.46002,0.48984,0.9835,0.9947,0.80624,0.484,0.7898415384615386,0.6543057142857143,0.71635,0.47492999999999996,0.9891000000000001,0.80624,0.48824,0.99872,0.86812,0.93536,0.45966,0.99378,0.80624,0.46854,0.8887909999999999,0.99176
"David Heber, Frank L. Greenway, Lee M. Kaplan, Edward Livingston, Javier Salvador, Christopher Still",Endocrine and Nutritional Management of the Post-Bariatric Surgery Patient: An Endocrine Society Clinical Practice Guideline,2010,The Journal of Clinical Endocrinology &amp; Metabolism,http://dx.doi.org/10.1210/jc.2009-2128,10.1210/jc.2009-2128,0.99168,0.99056,0.99084,0.99204,0.49048,0.99644,0.47692,0.48884,0.4994,0.4999,0.48702,0.99176,0.99984,0.99188,0.9247,0.93132,0.8357,0.46874,0.481,0.49776,0.97216,0.49996,0.5,0.47926,0.47158,0.9948,0.9994,0.99808,0.98078,0.2003,0.484,0.7612246153846154,0.66306,0.47542,0.9971,0.98943,0.2003,0.6513066666666667,0.9958,0.8782,0.46408,0.99908,0.99396,0.2003,0.94596,0.8887450000000001,0.99172
"Michele L. Cote, Julie J. Ruterbusch, Sara H. Olson, Karen Lu, Rouba Ali-Fehmi",The Growing Burden of Endometrial Cancer: A Major Racial Disparity Affecting Black Women,2015,"Cancer Epidemiology, Biomarkers &amp; Prevention",http://dx.doi.org/10.1158/1055-9965.epi-15-0316,10.1158/1055-9965.epi-15-0316,0.98488,0.9418,0.98444,0.97648,0.49048,0.99552,0.47692,0.48884,0.4994,0.4999,0.48702,0.95926,0.49746,0.95924,0.97026,0.96334,0.91902,0.97132,0.98676,0.49776,0.98786,0.49996,0.5,0.99122,0.95534,0.46002,0.48984,0.97262,0.48278,0.2003,0.9921,0.7120584615384615,0.8300942857142857,0.9732799999999999,0.47492999999999996,0.7277,0.2003,0.8259066666666666,0.97792,0.995,0.98488,0.45966,0.95858,0.2003,0.99792,0.8886830000000001,0.99168
"Julie Baker, A. Parasuraman, Dhruv Grewal, Glenn B. Voss",The Influence of Multiple Store Environment Cues on Perceived Merchandise Value and Patronage Intentions,2002,Journal of Marketing,http://dx.doi.org/10.1509/jmkg.66.2.120.18470,10.1509/jmkg.66.2.120.18470,0.99772,0.9972,0.9974,0.99732,1.0,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.9978,0.49746,0.99784,0.81794,0.8239,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.94452,0.46002,0.48984,0.9556,0.48278,0.82114,0.99414,0.7140230769230769,0.56946,0.71189,0.47492999999999996,0.71919,0.82114,0.6582866666666667,0.97932,0.75248,0.92914,0.45966,0.9445,0.82114,0.98348,0.888469,0.99164
"Nicolas Mano, Adam Heller",Bioelectrochemical Propulsion,2005,Journal of the American Chemical Society,http://dx.doi.org/10.1021/ja053937e,10.1021/ja053937e,0.97108,0.92332,0.9681,0.97388,0.49048,0.88982,0.47692,0.48884,0.4994,0.4999,0.9793,0.94284,0.49746,0.94304,0.7383,0.74272,0.39468,0.46874,0.481,0.49776,0.96812,0.49996,0.5,0.47926,0.94624,0.933,0.48984,0.45314,0.48278,0.8748,0.484,0.7364076923076923,0.5464857142857144,0.71275,0.71142,0.46796,0.8748,0.64996,0.98952,0.71834,0.93016,0.93106,0.4492,0.8748,0.9396,0.8883559999999999,0.9916
"Venkatesh Shankar, Alladi Venkatesh, Charles Hofacker, Prasad Naik",Mobile Marketing in the Retailing Environment: Current Insights and Future Research Avenues,2010,Journal of Interactive Marketing,http://dx.doi.org/10.1016/j.intmar.2010.02.006,10.1016/j.intmar.2010.02.006,0.9908,0.99812,0.9913,0.99208,0.99518,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.99832,0.49746,0.99836,0.8618,0.86796,0.87178,0.94514,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.9735,0.48984,0.9714,0.48278,0.81202,0.484,0.7129307692307691,0.7182342857142857,0.47542,0.73167,0.72709,0.81202,0.48824,0.97852,0.95456,0.46408,0.96382,0.95762,0.81202,0.46854,0.887296,0.99156
"Chelsea Spencer, Allen Mallory, Michelle Toews, Sandra Stith, Leila Wood",Why Sexual Assault Survivors Do Not Report to Universities: A Feminist Analysis,2017,Family Relations,http://dx.doi.org/10.1111/fare.12241,10.1111/fare.12241,0.95266,0.979,0.95444,0.9643,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.98318,0.49746,0.9831,0.92888,0.93582,0.93214,0.9504,0.97876,0.49776,0.98244,0.49996,0.5,0.97144,0.95964,0.46002,0.48984,0.97972,0.48278,0.6736,0.484,0.6653261538461539,0.8179942857142857,0.9655400000000001,0.47492999999999996,0.73125,0.6736,0.6547333333333333,0.92988,0.99336,0.97968,0.45966,0.96322,0.6736,0.96426,0.886425,0.99152
"Gary Bolton, Ben Greiner, Axel Ockenfels",Engineering Trust: Reciprocity in the Production of Reputation Information,2013,Management Science,http://dx.doi.org/10.1287/mnsc.1120.1609,10.1287/mnsc.1120.1609,0.99004,0.97986,0.98188,0.99076,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.98428,0.49746,0.9842,0.93356,0.92778,0.8697,0.46874,0.481,0.49776,0.99024,0.49996,0.5,0.96542,0.47158,0.46002,0.48984,0.99976,0.9994,0.78856,0.98146,0.6697076923076923,0.6686771428571429,0.7184999999999999,0.47492999999999996,0.9995799999999999,0.78856,0.8231533333333333,0.93628,0.88428,0.9405,0.45966,0.99988,0.78856,0.99688,0.8858439999999999,0.99148
"Tong Wang, W. Teague, Seong Park, Stan Bevers",GHG Mitigation Potential of Different Grazing Strategies in the United States Southern Great Plains,2015,Sustainability,http://dx.doi.org/10.3390/su71013500,10.3390/su71013500,0.89046,0.95604,0.87818,0.90656,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.9665,0.49746,0.96642,0.99356,0.98322,0.98152,0.95874,0.99686,0.49776,0.98786,0.49996,0.5,0.98702,0.97868,0.46002,0.48984,0.99696,0.99702,0.7666,0.484,0.6506861538461538,0.8448371428571428,0.98285,0.47492999999999996,0.99699,0.7666,0.65654,0.90792,0.99796,0.99124,0.45966,0.99884,0.7666,0.97458,0.8857889999999998,0.99144
"Justin L. Andrews, Junsang Cho, Linda Wangoh, Nuwanthi Suwandaratne, Aaron Sheng, Saurabh Chauhan, Kelly Nieto, Alec Mohr, Karthika J. Kadassery, Melissa R. Popeil, Pardeep K. Thakur, Matthew Sfeir, David C. Lacy, Tien-Lin Lee, Peihong Zhang, David F. Watson, Louis F. J. Piper, Sarbajit Banerjee",Hole Extraction by Design in Photocatalytic Architectures Interfacing CdSe Quantum Dots with Topochemically Stabilized Tin Vanadium Oxide,2018,Journal of the American Chemical Society,http://dx.doi.org/10.1021/jacs.8b09924,10.1021/jacs.8b09924,0.8972,0.9243,0.88414,0.89072,0.49048,0.82998,0.47692,0.48884,0.4994,0.4999,0.48702,0.94236,0.49746,0.94252,0.97988,0.9828,0.97758,0.96922,0.98182,0.49776,0.48296,0.49996,0.5,0.99284,0.97766,0.96594,0.48984,0.45314,0.48278,0.96348,0.484,0.6810799999999999,0.8416085714285714,0.98525,0.72789,0.46796,0.96348,0.48824,0.94892,0.99736,0.99224,0.95772,0.4492,0.96348,0.46854,0.885713,0.9914
"John C. Besley, Anthony D. Dudo, Shupei Yuan, Niveen Abi Ghannam",Qualitative Interviews With Science Communication Trainers About Communication Objectives and Goals,2016,Science Communication,http://dx.doi.org/10.1177/1075547016645640,10.1177/1075547016645640,0.94188,0.98628,0.95798,0.88662,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.98906,0.49746,0.98902,0.97294,0.97252,0.97036,0.46874,0.481,0.49776,0.98924,0.49996,0.5,0.98748,0.98612,0.46002,0.48984,0.45314,0.99104,0.8353,0.484,0.6610907692307694,0.6950742857142858,0.9868,0.47492999999999996,0.72209,0.8353,0.657,0.92372,0.9294,0.993,0.45966,0.94898,0.8353,0.977,0.8855789999999999,0.99136
"Michael J. Fisch, Patrick J. Loehrer, Jean Kristeller, Steven Passik, Sin-Ho Jung, Jianzhao Shen, Matthew A. Arquette, Mary J. Brames, Lawrence H. Einhorn",Fluoxetine Versus Placebo in Advanced Cancer Outpatients: A Double-Blinded Trial of the Hoosier Oncology Group,2003,Journal of Clinical Oncology,http://dx.doi.org/10.1200/jco.2003.08.025,10.1200/jco.2003.08.025,0.9024,0.67842,0.9152,0.9171,0.49048,0.9252,0.47692,0.48884,0.4994,0.4999,0.48702,0.80624,0.99592,0.80732,0.80516,0.7681,0.39468,0.46874,0.481,0.49776,0.9673,0.49996,0.5,0.47926,0.47158,0.92822,0.48984,0.9578,0.97058,0.95254,0.484,0.6913815384615385,0.5596628571428571,0.47542,0.70903,0.96419,0.95254,0.6496866666666666,0.9588,0.73972,0.46408,0.92664,0.98094,0.95254,0.93806,0.885068,0.99132
Mark D. Faries,Why We Don’t “Just Do It”,2016,American Journal of Lifestyle Medicine,http://dx.doi.org/10.1177/1559827616638017,10.1177/1559827616638017,0.95106,0.98344,0.94896,0.56496,0.49048,0.98344,0.47692,0.48884,0.4994,0.4999,0.48702,0.98432,0.49746,0.98424,0.94966,0.94622,0.89938,0.46874,0.481,0.49776,0.98024,0.49996,0.5,0.99084,0.47158,0.46002,0.48984,0.97592,0.99104,0.60546,0.484,0.6837984615384616,0.6778514285714285,0.73121,0.47492999999999996,0.98348,0.60546,0.654,0.95116,0.9022,0.9586,0.45966,0.99042,0.60546,0.95954,0.8849179999999999,0.99128
"Banglin Chen, Shengchang Xiang, Guodong Qian",Metal−Organic Frameworks with Functional Pores for Recognition of Small Molecules,2010,Accounts of Chemical Research,http://dx.doi.org/10.1021/ar100023y,10.1021/ar100023y,0.99952,0.99228,0.99948,0.99956,0.49048,0.98932,0.47692,0.48884,0.4994,0.4999,0.48702,0.99344,0.49746,0.99344,0.87746,0.88404,0.39468,0.94514,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.9492,0.99124,0.48984,0.45314,0.48278,0.91978,0.484,0.723656923076923,0.6546114285714285,0.71423,0.74054,0.46796,0.91978,0.48824,0.98552,0.86836,0.93204,0.97568,0.4492,0.91978,0.46854,0.884704,0.99124
"Chad M. Thompson, Seneca E. Fitch, Caroline Ring, William Rish, John M. Cullen, Laurie C. Haws",Development of an oral reference dose for the perfluorinated compound GenX,2019,Journal of Applied Toxicology,http://dx.doi.org/10.1002/jat.3812,10.1002/jat.3812,0.85238,0.88846,0.85072,0.79588,0.49048,0.93308,0.47692,0.48884,0.4994,0.4999,0.48702,0.91842,0.49746,0.9187,0.89102,0.88012,0.39468,0.94786,0.481,0.99872,0.48296,0.49996,0.5,0.97514,0.47158,0.46002,0.48984,0.99764,0.48278,0.82674,0.484,0.6727138461538461,0.6563771428571429,0.72336,0.47492999999999996,0.74021,0.82674,0.6552266666666667,0.9398,0.86932,0.94888,0.45966,0.9728,0.82674,0.96752,0.884679,0.9912
"Mira J. Leslie, Sharon Messenger, Rodney E. Rohde, Jean Smith, Ronald Cheshier, Cathleen Hanlon, Charles E. Rupprecht",Bat-associated Rabies Virus in Skunks,2006,Emerging Infectious Diseases,http://dx.doi.org/10.3201/eid1208.051526,10.3201/eid1208.051526,0.91104,0.90294,0.92338,0.93114,0.49048,0.93308,0.47692,0.48884,0.4994,0.4999,0.48702,0.92504,0.49746,0.92536,0.91976,0.92534,0.39468,0.46874,0.481,0.49776,0.96868,0.49996,0.5,0.9904,0.94674,0.46002,0.48984,0.9945,0.48278,0.78312,0.484,0.6908430769230768,0.5984971428571428,0.9685699999999999,0.47492999999999996,0.73864,0.78312,0.6501466666666667,0.95832,0.77992,0.98168,0.45966,0.97162,0.78312,0.9403,0.884619,0.99116
